40  40.34   45      17.5450162975122    11.3572761764223    36.6268973408374
40  40.34   47      17.3473955363437    12.0420056084759    35.8206338630141
40  40.34   49      16.5510571833714    12.3248912519453    35.4875382604986
40  40.34   51      16.3156031282591    13.0423044568505    34.6427898992539
40  40.34   53      16.0851614850509    13.8175621821831    33.7299300737876
40  40.34   55      15.3970141603515    14.2341041104937    33.2394552554762
40  40.34   57      15.3259382056832    15.2767199952953    32.0117833168057
40  40.34   59      15.9476389515131    17.1807874366512    29.7697589997354
40  40.34   61      16.0451985904682    18.7375815968983    27.9366462180466
40  40.34   63      15.9890346615124    20.3131265402095    26.0814545379529
40  40.34   65      15.559695024353     21.5997608756168    24.5664528082313
40  40.34   67      14.5442824785357    22.1799612257778    23.8832714956476
40  40.34   69      13.5825484517073    22.9046811015127    23.029919587427
40  40.34   71      12.754254538914     23.9774855814459    21.7667008173191
40  40.34   73      11.6574080642387    24.6821726305092    20.9369374036873
40  40.34   75      10.4734361838765    25.3021338651854    20.2069379648045
40  40.34   77      8.75203007694444    24.5394662333697    21.1049730549668
40  40.34   79      7.24618625954071    24.1311286732936    21.5857872947249
40  40.34   81      5.91568662134164    24.177592637973     21.5310763446734
40  40.34   83      4.55290156660144    24.0029660178185    21.7366978054949
40  40.34   85      3.23153884065837    23.9099137016281    21.846266170106
40  40.34   87      1.93776494786942    23.9345765893642    21.81722581532
40  40.34   89      0.644227223468085   23.8912028230516    21.8682980812931
40  40.34   91      -0.639746318122919  23.7250281959734    22.0639673872732
40  40.34   93      -1.91160351175007   23.6114399275334    22.1977166728527
40  40.34   95      -3.1623153919886    23.3977345926602    22.4493530104459
40  40.34   97      -4.34206760251801   22.8914461658195    23.0455036192813
40  40.34   99      -5.60301323434998   22.8996869165427    23.035800200636
40  40.34   101     -6.87532512590946   22.8960931090367    23.0400318804832
40  40.34   103     -8.18071063668216   22.9375665609833    22.9911972196107
40  40.34   105     -9.58520157347298   23.1563021990776    22.733637739854
40  40.34   107     -10.8987034904907   23.0757711764459    22.8284623805664
40  40.34   109     -12.1469478428009   22.8357734174512    23.1110578391209
40  40.34   111     -13.3619281827757   22.5326421632704    23.4679924877451
40  40.34   113     -14.609876466738    22.2799917440883    23.765486353362
40  40.34   115     -15.750665651384    21.8648637501588    24.2542962751491
40  40.34   117     -16.7412969195875   21.2688314193986    24.9561196193753
40  40.34   119     -17.2131655668504   20.1015333360366    26.3306038583912
40  40.34   121     -17.2341396828849   18.5667666195169    28.1377794997208
40  40.34   123     -17.2691422027427   17.2136835245942    29.7310241169771
40  40.34   125     -17.2928276766058   15.9867300861082    31.175752063714
40  40.34   127     -17.2571210157662   14.8243051797967    32.5444981753867
40  40.34   129     -16.6441870374403   13.3049666060449    34.3335073009189
40  40.34   131     -16.484877228826    12.2756097629214    35.545566823129
40  40.34   133     -17.0355517862089   11.8255336787093    36.0755278441612
40  40.34   135     -17.7130248687258   11.4660318316374    36.4988384190182
38  38.32   45      17.5440263480185    10.8782249877836    36.2356590562718
38  38.32   47      17.2542175104002    11.4727668507957    35.4833785218088
38  38.32   49      15.184978270256     10.8312825898277    36.2950558026073
38  38.32   51      14.6121901597851    11.1885774351937    35.8429665992146
38  38.32   53      13.2800264352615    10.9273108357471    36.1735501784318
38  38.32   55      12.0361430315529    10.658333961574     36.513889655346
38  38.32   57      12.6982591013741    12.1242696851423    34.6590246269571
38  38.32   59      13.6937035761882    14.1310992808249    32.1197604729283
38  38.32   61      13.6908418721472    15.314645559521     30.6222059986507
38  38.32   63      13.5205180679914    16.4534212912878    29.1813002030743
38  38.32   65      13.1504539687351    17.4862612838275    27.8744360948581
38  38.32   67      12.2716925524604    17.92591377699  27.3181388295006
38  38.32   69      11.4553658951942    18.5037736535385    26.5869662009286
38  38.32   71      10.7125759462944    19.2908261652385    25.5910997683238
38  38.32   73      9.45957686691228    19.184984477465     25.7250224513177
38  38.32   75      8.77069803852821    20.296000860981     24.3192408726175
38  38.32   77      7.37024010675598    19.7945804934689    24.9536937270414
