 9999.125       11000.00     0.0000000E+00
 10381.81       10923.88     0.0000000E+00
 10706.23       10707.11     0.0000000E+00
 10923.00       10382.68      3.364469    
 10999.13       10000.00      207.4142    
 10923.00       9617.318      239.2169    
 10706.23       9292.895     2.1061467E-02
 10381.81       9076.121     0.0000000E+00
 9999.127       9000.000     0.0000000E+00
 9616.444       9076.119     0.0000000E+00
 9292.021       9292.892     0.0000000E+00
 9075.247       9617.313     0.0000000E+00
 8999.125       9999.997     0.0000000E+00
 9075.244       10382.68     0.0000000E+00
 9292.016       10707.10     0.0000000E+00
 9616.438       10923.88     0.0000000E+00
 9999.125       12000.00     0.0000000E+00
 10764.49       11847.76     0.0000000E+00
 11413.34       11414.21     0.0000000E+00
 11846.88       10765.37     9.0325633E-03
 11999.13       10000.00      87.93521    
 11846.88       9234.636      209.4109    
 11413.34       8585.789     3.8249359E-02
 10764.50       8152.243     0.0000000E+00
 9999.130       8000.000     0.0000000E+00
 9233.763       8152.239     0.0000000E+00
 8584.916       8585.782     0.0000000E+00
 8151.368       9234.628     0.0000000E+00
 7999.125       9999.993     0.0000000E+00
 8151.363       10765.36     0.0000000E+00
 8584.906       11414.21     0.0000000E+00
 9233.750       11847.76     0.0000000E+00
 9999.125       13000.00     0.0000000E+00
 11147.17       12771.64     0.0000000E+00
 12120.44       12121.32     0.0000000E+00
 12770.76       11148.05     1.0742174E-06
 12999.13       10000.00      20.91290    
 12770.77       8851.954      159.0142    
 12120.45       7878.683     3.1855863E-02
 11147.18       7228.364     0.0000000E+00
 9999.132       7000.000     0.0000000E+00
 8851.082       7228.358     0.0000000E+00
 7877.811       7878.673     0.0000000E+00
 7227.490       8851.941     0.0000000E+00
 6999.125       9999.990     0.0000000E+00
 7227.482       11148.04     0.0000000E+00
 7877.796       12121.31     0.0000000E+00
 8851.063       12771.63     0.0000000E+00
 9999.125       14000.00     0.0000000E+00
 11529.86       13695.52     0.0000000E+00
 12827.55       12828.43     0.0000000E+00
 13694.64       11530.74     2.1511283E-07
 13999.13       10000.00      6.011002    
 13694.65       8469.271      120.1639    
 12827.56       7171.578     2.0756535E-02
 11529.87       6304.485     0.0000000E+00
 9999.134       6000.000     0.0000000E+00
 8468.401       6304.478     0.0000000E+00
 7170.706       7171.564     0.0000000E+00
 6303.611       8469.255     0.0000000E+00
 5999.125       9999.986     0.0000000E+00
 6303.601       11530.72     0.0000000E+00
 7170.687       12828.42     0.0000000E+00
 8468.375       13695.51     0.0000000E+00
 9999.125       15000.00     0.0000000E+00
 11912.54       14619.40     0.0000000E+00
 13534.66       13535.54     0.0000000E+00
 14618.52       11913.42     5.8845723E-10
 14999.13       10000.01      2.322792    
 14618.53       8086.590      91.92970    
 13534.67       6464.472     1.0094998E-02
 11912.55       5380.606     0.0000000E+00
 9999.137       5000.000     0.0000000E+00
 8085.720       5380.597     0.0000000E+00
 6463.602       6464.456     0.0000000E+00
 5379.733       8086.569     0.0000000E+00
 4999.125       9999.983     0.0000000E+00
 5379.720       11913.40     0.0000000E+00
 6463.577       13535.52     0.0000000E+00
 8085.688       14619.39     0.0000000E+00
 9999.125       16000.00     0.0000000E+00
 12295.22       15543.28     0.0000000E+00
 14241.76       14242.64     0.0000000E+00
 15542.40       12296.11     0.0000000E+00
 15999.13       10000.01      1.367059    
 15542.41       7703.908      69.43363    
 14241.77       5757.366     1.1107119E-02
 12295.24       4456.728     0.0000000E+00
 9999.139       4000.000     0.0000000E+00
 7703.039       4456.717     0.0000000E+00
 5756.497       5757.347     0.0000000E+00
 4455.854       7703.883     0.0000000E+00
 3999.125       9999.980     0.0000000E+00
 4455.839       12296.08     0.0000000E+00
 5756.467       14242.62     0.0000000E+00
 7703.000       15543.27     0.0000000E+00
 9999.125       17000.00     0.0000000E+00
 12677.91       16467.16     0.0000000E+00
 14948.87       14949.75     0.0000000E+00
 16466.28       12678.79     0.0000000E+00
 16999.13       10000.01     0.7875341    
 16466.29       7321.226      54.44650    
 14948.88       5050.261     8.3736619E-03
 12677.92       3532.849     0.0000000E+00
 9999.141       3000.000     0.0000000E+00
 7320.358       3532.836     0.0000000E+00
 5049.392       5050.238     0.0000000E+00
 3531.976       7321.196     0.0000000E+00
 2999.125       9999.977     0.0000000E+00
 3531.958       12678.76     0.0000000E+00
 5049.358       14949.73     0.0000000E+00
 7320.313       16467.14     0.0000000E+00
 9999.125       18000.00     0.0000000E+00
 13060.59       17391.04     0.0000000E+00
 15655.98       15656.86     0.0000000E+00
 17390.16       13061.47     0.0000000E+00
 17999.13       10000.01     0.5077993    
 17390.17       6938.543      43.13105    
 15655.99       4343.155     4.3838532E-03
 13060.61       2608.970     0.0000000E+00
 9999.144       2000.000     0.0000000E+00
 6937.677       2608.956     0.0000000E+00
 4342.287       4343.129     0.0000000E+00
 2608.098       6938.510     0.0000000E+00
 1999.125       9999.974     0.0000000E+00
 2608.078       13061.44     0.0000000E+00
 4342.249       15656.83     0.0000000E+00
 6937.626       17391.02     0.0000000E+00
 9999.125       19000.00     0.0000000E+00
 13443.27       18314.92     0.0000000E+00
 16363.08       16363.96     0.0000000E+00
 18314.04       13444.16     0.0000000E+00
 18999.13       10000.01     0.3536877    
 18314.04       6555.861      34.84274    
 16363.10       3636.050     2.3573129E-03
 13443.29       1685.091     0.0000000E+00
 9999.146       1000.000     0.0000000E+00
 6554.996       1685.075     0.0000000E+00
 3635.183       3636.020     0.0000000E+00
 1684.220       6555.824     0.0000000E+00
 999.1250       9999.970     0.0000000E+00
 1684.197       13444.12     0.0000000E+00
 3635.139       16363.94     0.0000000E+00
 6554.938       18314.90     0.0000000E+00
